,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,Periodr,FactValueNumericr,Comments,ParentLocationr
134,Eritrea,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ERI,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,70.51,,,63.29,,78.51,70.5 [63.3-78.5],,,EN,2025-04-14T22:00:00.000Z,2004,2672.76,,Africa
136,Namibia,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,NAM,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,74.12,,,65.13,,83.88,74.1 [65.1-83.9],,,EN,2025-04-14T22:00:00.000Z,2004,55.51,,Africa
138,Botswana,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,BWA,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,76.31,,,60.88,,93.39,76.3 [60.9-93.4],,,EN,2025-04-14T22:00:00.000Z,2004,729.18,,Africa
139,Kenya,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,KEN,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,76.62,,,71.07,,82.42,76.6 [71.1-82.4],,,EN,2025-04-14T22:00:00.000Z,2004,20841.49,,Africa
140,Mauritania,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,MRT,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,76.99,,,69.86,,84.57,77.0 [69.9-84.6],,,EN,2025-04-14T22:00:00.000Z,2004,1737.86,,Africa
144,United States of America,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,USA,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,8.06,,,7.92,,8.19,8.1 [7.9-8.2],,,EN,2025-04-14T22:00:00.000Z,2004,18.1,,Americas
147,South Africa,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ZAF,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,81.01,,,75.71,,86.23,81.0 [75.7-86.2],,,EN,2025-04-14T22:00:00.000Z,2004,5418.14,,Africa
148,Ghana,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,GHA,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,85.21,,,80.3,,90.39,85.2 [80.3-90.4],,,EN,2025-04-14T22:00:00.000Z,2004,7077.4,,Africa
149,Madagascar,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,MDG,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,88.2,,,81.75,,95.09,88.2 [81.8-95.1],,,EN,2025-04-14T22:00:00.000Z,2004,15631.13,,Africa
150,Chile,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,CHL,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,9.3,,,9.08,,9.52,9.3 [9.1-9.5],,,EN,2025-04-14T22:00:00.000Z,2004,7.81,,Americas
154,Haiti,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AMR,Americas,Country,HTI,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,91.42,,,83.86,,99.28,91.4 [83.9-99.3],,,EN,2025-04-14T22:00:00.000Z,2004,5286.06,,Americas
156,Zimbabwe,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,ZWE,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,91.66,,,83.69,,100.2,91.7 [83.7-100.2],,,EN,2025-04-14T22:00:00.000Z,2004,4370.82,,Africa
157,Congo,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,COG,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,93.48,,,84.08,,104.0,93.5 [84.1-104.0],,,EN,2025-04-14T22:00:00.000Z,2004,1142.15,,Africa
158,Gambia,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,GMB,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,95.22,,,86.3,,104.8,95.2 [86.3-104.8],,,EN,2025-04-14T22:00:00.000Z,2004,708.74,,Africa
159,Senegal,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,SEN,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,95.89,,,90.6,,101.6,95.9 [90.6-101.6],,,EN,2025-04-14T22:00:00.000Z,2004,9835.64,,Africa
161,United Republic of Tanzania,MDG_0000000007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),text,AFR,Africa,Country,TZA,Year,2004,False,Sex,Both sexes,SEX_BTSX,Age Group,< 5 years,AGEGROUP_YEARSUNDER5,Wealth Quintile,Total,WEALTHQUINTILE_TOTL,,,,98.55,,,92.06,,105.3,98.6 [92.1-105.3],,,EN,2025-04-14T22:00:00.000Z,2004,21499.15,,Africa
