,Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
90,Malta,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,MLT,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,3368,,,2568,,4655,3370 [2570-4660],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,MLT,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,241.0,,,170.5,,308.5,241 [171-309],,,EN,2024-10-02T22:00:00.000Z
91,Lithuania,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,LTU,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,34842,,,29759,,44549,34 800 [29 800-44 500],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,LTU,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3177.0,,,2040.0,,4191.0,3177 [2040-4191],,,EN,2024-10-02T22:00:00.000Z
92,Benin,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,BEN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,35218,,,18762,,58778,35 200 [18 800-58 800],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,BEN,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,5006.0,,,3593.0,,6553.0,5006 [3593-6553],,,EN,2024-10-02T22:00:00.000Z
93,Norway,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,NOR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,35175,,,27715,,44006,35 200 [27 700-44 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,NOR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,972.9,,,607.3,,1415.0,973 [607-1415],,,EN,2024-10-02T22:00:00.000Z
94,Poland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,POL,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,359704,,,320423,,423918,360 000 [320 000-424 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,POL,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,35974.0,,,26549.0,,44522.0,35 974 [26 549-44 522],,,EN,2024-10-02T22:00:00.000Z
95,Luxembourg,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,LUX,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,3667,,,2814,,4701,3670 [2810-4700],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,LUX,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,157.4,,,102.3,,210.8,157 [102-211],,,EN,2024-10-02T22:00:00.000Z
97,Rwanda,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,RWA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,37530,,,17476,,67209,37 500 [17 500-67 200],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,RWA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3397.0,,,1771.0,,5001.0,3397 [1771-5001],,,EN,2024-10-02T22:00:00.000Z
98,Chad,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,TCD,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,37612,,,17908,,65232,37 600 [17 900-65 200],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,TCD,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,9419.0,,,6240.0,,13002.0,9419 [6240-13 002],,,EN,2024-10-02T22:00:00.000Z
99,Zambia,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,ZMB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,37840,,,18341,,68239,37 800 [18 300-68 200],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,ZMB,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3434.0,,,1694.0,,5491.0,3434 [1694-5491],,,EN,2024-10-02T22:00:00.000Z
100,Israel,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,ISR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,38280,,,27571,,51129,38 300 [27 600-51 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ISR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,2054.0,,,1599.0,,2545.0,2054 [1599-2545],,,EN,2024-10-02T22:00:00.000Z
101,Spain,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,ESP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,382016,,,277986,,511101,382 000 [278 000-511 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ESP,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,13911.0,,,9622.0,,18429.0,13 911 [9622-18 429],,,EN,2024-10-02T22:00:00.000Z
103,Guinea,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,GIN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,40094,,,21088,,67146,40 100 [21 100-67 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,GIN,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,6145.0,,,4107.0,,8409.0,6145 [4107-8409],,,EN,2024-10-02T22:00:00.000Z
105,Bosnia and Herzegovina,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,BIH,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,41920,,,25817,,48139,41 900 [25 800-48 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,BIH,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3766.0,,,2882.0,,4653.0,3766 [2882-4653],,,EN,2024-10-02T22:00:00.000Z
107,Georgia,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,GEO,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,42405,,,33405,,49213,42 400 [33 400-49 200],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,GEO,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,5221.0,,,3699.0,,6701.0,5221 [3699-6701],,,EN,2024-10-02T22:00:00.000Z
110,Nigeria,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,NGA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,426590,,,245392,,657253,427 000 [245 000-657 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,NGA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,100997.0,,,77396.0,,125062.0,100 997 [77 396-125 062],,,EN,2024-10-02T22:00:00.000Z
111,Türkiye,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,TUR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,426597,,,256157,,555640,427 000 [256 000-556 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,TUR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,35337.0,,,27096.0,,43285.0,35 337 [27 096-43 285],,,EN,2024-10-02T22:00:00.000Z
114,Croatia,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,HRV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,46377,,,39056,,59826,46 400 [39 100-59 800],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,HRV,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3625.0,,,2613.0,,4576.0,3625 [2613-4576],,,EN,2024-10-02T22:00:00.000Z
115,Slovakia,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,SVK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,46520,,,33772,,63900,46 500 [33 800-63 900],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,SVK,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3158.0,,,2302.0,,3955.0,3158 [2302-3955],,,EN,2024-10-02T22:00:00.000Z
116,Azerbaijan,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,AZE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,46759,,,32820,,62193,46 800 [32 800-62 200],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,AZE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,10025.0,,,6727.0,,13059.0,10 025 [6727-13 059],,,EN,2024-10-02T22:00:00.000Z
118,Senegal,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,SEN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,47444,,,23773,,72806,47 400 [23 800-72 800],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SEN,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,4779.0,,,3398.0,,6094.0,4779 [3398-6094],,,EN,2024-10-02T22:00:00.000Z
119,Denmark,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,DNK,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,47857,,,36524,,62277,47 900 [36 500-62 300],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,DNK,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,1871.0,,,1280.0,,2588.0,1871 [1280-2588],,,EN,2024-10-02T22:00:00.000Z
121,Equatorial Guinea,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,GNQ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,4931,,,2029,,8060,4930 [2030-8060],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,GNQ,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,349.1,,,98.17,,633.5,349 [98-634],,,EN,2024-10-02T22:00:00.000Z
122,France,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,FRA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,498892,,,361795,,663153,499 000 [362 000-663 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,FRA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,18918.0,,,13629.0,,24472.0,18 918 [13 629-24 472],,,EN,2024-10-02T22:00:00.000Z
123,Finland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,FIN,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,50487,,,37484,,66394,50 500 [37 500-66 400],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,FIN,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,1185.0,,,642.1,,1703.0,1185 [642-1703],,,EN,2024-10-02T22:00:00.000Z
127,Niger,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,NER,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,52605,,,24144,,101673,52 600 [24 100-102 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,NER,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,10827.0,,,6806.0,,15132.0,10 827 [6806-15 132],,,EN,2024-10-02T22:00:00.000Z
128,Mali,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,MLI,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,52885,,,26106,,94051,52 900 [26 100-94 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,MLI,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,6902.0,,,3995.0,,10152.0,6902 [3995-10 152],,,EN,2024-10-02T22:00:00.000Z
132,United Kingdom of Great Britain and Northern Ireland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,GBR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,536015,,,445831,,639491,536 000 [446 000-639 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,GBR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,22333.0,,,15674.0,,29998.0,22 333 [15 674-29 998],,,EN,2024-10-02T22:00:00.000Z
133,Burkina Faso,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,BFA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,56845,,,27848,,114039,56 800 [27 800-114 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,BFA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,8054.0,,,4592.0,,12003.0,8054 [4592-12 003],,,EN,2024-10-02T22:00:00.000Z
135,Malawi,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,MWI,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,56794,,,31271,,100267,56 800 [31 300-100 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,MWI,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3135.0,,,1018.0,,5004.0,3135 [1018-5004],,,EN,2024-10-02T22:00:00.000Z
137,Italy,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,ITA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,579166,,,429756,,734114,579 000 [430 000-734 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,ITA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,32739.0,,,23731.0,,41754.0,32 739 [23 731-41 754],,,EN,2024-10-02T22:00:00.000Z
138,Ukraine,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,UKR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,579829,,,434624,,729258,580 000 [435 000-729 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,UKR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,60208.0,,,36443.0,,80785.0,60 208 [36 443-80 785],,,EN,2024-10-02T22:00:00.000Z
140,Guinea-Bissau,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,GNB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,5951,,,3037,,9996,5950 [3040-10 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,GNB,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,758.7,,,503.7,,1056.0,759 [504-1056],,,EN,2024-10-02T22:00:00.000Z
141,Eswatini,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,SWZ,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,5988,,,2915,,10352,5990 [2920-10 400],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SWZ,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,404.1,,,266.6,,548.2,404 [267-548],,,EN,2024-10-02T22:00:00.000Z
144,Zimbabwe,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,ZWE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,60674,,,32792,,98056,60 700 [32 800-98 100],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,ZWE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,3520.0,,,1753.0,,5419.0,3520 [1753-5419],,,EN,2024-10-02T22:00:00.000Z
146,Switzerland,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,CHE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,61225,,,43665,,82621,61 200 [43 700-82 600],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,CHE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,2461.0,,,1626.0,,3224.0,2461 [1626-3224],,,EN,2024-10-02T22:00:00.000Z
148,Montenegro,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,MNE,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,6518,,,4689,,8692,6520 [4690-8690],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,MNE,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,703.1,,,509.3,,911.0,703 [509-911],,,EN,2024-10-02T22:00:00.000Z
149,Gambia,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,GMB,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,6655,,,3367,,11664,6650 [3370-11 700],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,GMB,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,818.2,,,558.0,,1087.0,818 [558-1087],,,EN,2024-10-02T22:00:00.000Z
151,Botswana,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,BWA,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,6799,,,3905,,11890,6800 [3900-11 900],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,BWA,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,720.0,,,441.0,,999.0,720 [441-999],,,EN,2024-10-02T22:00:00.000Z
152,Cyprus,NCD_DTH_TOT,Total NCD Deaths,numeric,EUR,Europe,Country,CYP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,6798,,,4279,,10037,6800 [4280-10 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,EUR,Europe,Country,CYP,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,336.7,,,242.4,,432.2,337 [242-432],,,EN,2024-10-02T22:00:00.000Z
153,Sao Tome and Principe,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,STP,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,686,,,374,,1139,690 [370-1140],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,STP,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,79.42,,,52.12,,110.8,79 [52-111],,,EN,2024-10-02T22:00:00.000Z
155,Seychelles,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,SYC,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,717,,,412,,935,720 [410-930],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,SYC,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,45.39,,,31.95,,61.24,45 [32-61],,,EN,2024-10-02T22:00:00.000Z
156,Cote d'Ivoire,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,CIV,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,73937,,,36395,,111419,73 900 [36 400-111 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,CIV,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,11075.0,,,7520.0,,14713.0,11 075 [7520-14 713],,,EN,2024-10-02T22:00:00.000Z
157,Cameroon,NCD_DTH_TOT,Total NCD Deaths,numeric,AFR,Africa,Country,CMR,Year,2019,False,Sex,Both sexes,SEX_BTSX,Causes,Noncommunicable diseases,GHECAUSES_GHE060,,,,,,,74798,,,38619,,132446,74 800 [38 600-132 000],,,EN,2025-03-18T23:00:00.000Z,AIR_41,Ambient air pollution attributable deaths,numeric,AFR,Africa,Country,CMR,Year,2019,True,Sex,Both sexes,SEX_BTSX,GHE cause of death codes,ALL CAUSES,GHECAUSE_GHE000000,,,,,,,12458.0,,,9556.0,,15570.0,12 458 [9556-15 570],,,EN,2024-10-02T22:00:00.000Z
