Location,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,IndicatorCoder,Indicatorr,ValueTyper,ParentLocationCoder,ParentLocationr,Location typer,SpatialDimValueCoder,Period typer,Periodr,IsLatestYearr,Dim1 typer,Dim1r,Dim1ValueCoder,Dim2 typer,Dim2r,Dim2ValueCoder,Dim3 typer,Dim3r,Dim3ValueCoder,DataSourceDimValueCoder,DataSourcer,FactValueNumericPrefixr,FactValueNumericr,FactValueUoMr,FactValueNumericLowPrefixr,FactValueNumericLowr,FactValueNumericHighPrefixr,FactValueNumericHighr,Valuer,FactValueTranslationIDr,FactCommentsr,Languager,DateModifiedr
Djibouti,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,DJI,Year,2019,False,,,,,,,,,,,,,210.0,,,160.0,,265.0,210 [160-265],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,DJI,Year,2019,False,,,,,,,,,,,,,1825,,,,,,1825,,,EN,2025-01-08T23:00:00.000Z
Nigeria,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,NGA,Year,2019,False,,,,,,,,,,,,,219.0,,,143.0,,311.0,219 [143-311],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,NGA,Year,2019,False,,,,,,,,,,,,,117320,,,,,,117 320,,,EN,2025-01-08T23:00:00.000Z
Malta,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,MLT,Year,2019,False,,,,,,,,,,,,,22.0,,,19.0,,26.0,22 [19-26],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,MLT,Year,2019,False,,,,,,,,,,,,,98,,,,,,98,,,EN,2025-01-08T23:00:00.000Z
Bangladesh,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,BGD,Year,2019,False,,,,,,,,,,,,,221.0,,,161.0,,291.0,221 [161-291],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,BGD,Year,2019,False,,,,,,,,,,,,,291595,,,,,,291 595,,,EN,2025-01-08T23:00:00.000Z
South Sudan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,SSD,Year,2019,False,,,,,,,,,,,,,227.0,,,147.0,,324.0,227 [147-324],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,SSD,Year,2019,False,,,,,,,,,,,,,16323,,,,,,16 323,,,EN,2025-01-08T23:00:00.000Z
Bulgaria,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,BGR,Year,2019,False,,,,,,,,,,,,,23.0,,,18.0,,29.0,23 [18-29],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,BGR,Year,2019,False,,,,,,,,,,,,,1288,,,,,,1288,,,EN,2025-01-08T23:00:00.000Z
Mexico,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,MEX,Year,2019,False,,,,,,,,,,,,,23.0,,,18.0,,29.0,23 [18-29],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,MEX,Year,2019,False,,,,,,,,,,,,,23702,,,,,,23 702,,,EN,2025-01-08T23:00:00.000Z
Madagascar,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,MDG,Year,2019,False,,,,,,,,,,,,,233.0,,,151.0,,333.0,233 [151-333],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,MDG,Year,2019,False,,,,,,,,,,,,,37220,,,,,,37 220,,,EN,2025-01-08T23:00:00.000Z
United Republic of Tanzania,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,TZA,Year,2019,False,,,,,,,,,,,,,237.0,,,112.0,,408.0,237 [112-408],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,TZA,Year,2019,False,,,,,,,,,,,,,81208,,,,,,81 208,,,EN,2025-01-08T23:00:00.000Z
Nepal,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,NPL,Year,2019,False,,,,,,,,,,,,,238.0,,,141.0,,359.0,238 [141-359],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,NPL,Year,2019,False,,,,,,,,,,,,,31495,,,,,,31 495,,,EN,2025-01-08T23:00:00.000Z
Botswana,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,BWA,Year,2019,False,,,,,,,,,,,,,253.0,,,195.0,,317.0,253 [195-317],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,BWA,Year,2019,False,,,,,,,,,,,,,3089,,,,,,3089,,,EN,2025-01-08T23:00:00.000Z
Somalia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,SOM,Year,2019,False,,,,,,,,,,,,,258.0,,,167.0,,368.0,258 [167-368],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,SOM,Year,2019,False,,,,,,,,,,,,,16918,,,,,,16 918,,,EN,2025-01-08T23:00:00.000Z
Armenia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,ARM,Year,2019,False,,,,,,,,,,,,,26.0,,,20.0,,33.0,26 [20-33],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,ARM,Year,2019,False,,,,,,,,,,,,,621,,,,,,621,,,EN,2025-01-08T23:00:00.000Z
Guatemala,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,GTM,Year,2019,False,,,,,,,,,,,,,26.0,,,20.0,,33.0,26 [20-33],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,GTM,Year,2019,False,,,,,,,,,,,,,3716,,,,,,3716,,,EN,2025-01-08T23:00:00.000Z
Pakistan,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,PAK,Year,2019,False,,,,,,,,,,,,,263.0,,,187.0,,353.0,263 [187-353],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,PAK,Year,2019,False,,,,,,,,,,,,,328312,,,,,,328 312,,,EN,2025-01-08T23:00:00.000Z
Kenya,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,KEN,Year,2019,False,,,,,,,,,,,,,267.0,,,163.0,,396.0,267 [163-396],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,KEN,Year,2019,False,,,,,,,,,,,,,84345,,,,,,84 345,,,EN,2025-01-08T23:00:00.000Z
Bosnia and Herzegovina,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,BIH,Year,2019,False,,,,,,,,,,,,,27.0,,,21.0,,34.0,27 [21-34],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,BIH,Year,2019,False,,,,,,,,,,,,,580,,,,,,580,,,EN,2025-01-08T23:00:00.000Z
Belize,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,BLZ,Year,2019,False,,,,,,,,,,,,,27.0,,,23.0,,31.0,27 [23-31],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,BLZ,Year,2019,False,,,,,,,,,,,,,91,,,,,,91,,,EN,2025-01-08T23:00:00.000Z
Iraq,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,IRQ,Year,2019,False,,,,,,,,,,,,,28.0,,,25.0,,32.0,28 [25-32],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,IRQ,Year,2019,False,,,,,,,,,,,,,6616,,,,,,6616,,,EN,2025-01-08T23:00:00.000Z
Equatorial Guinea,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,GNQ,Year,2019,False,,,,,,,,,,,,,286.0,,,185.0,,408.0,286 [185-408],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,GNQ,Year,2019,False,,,,,,,,,,,,,1500,,,,,,1500,,,EN,2025-01-08T23:00:00.000Z
Cambodia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,KHM,Year,2019,False,,,,,,,,,,,,,287.0,,,186.0,,410.0,287 [186-410],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,KHM,Year,2019,False,,,,,,,,,,,,,29906,,,,,,29 906,,,EN,2025-01-08T23:00:00.000Z
Suriname,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,SUR,Year,2019,False,,,,,,,,,,,,,29.0,,,22.0,,36.0,29 [22-36],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,SUR,Year,2019,False,,,,,,,,,,,,,133,,,,,,133,,,EN,2025-01-08T23:00:00.000Z
Belarus,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,BLR,Year,2019,False,,,,,,,,,,,,,29.0,,,22.0,,37.0,29 [22-37],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,BLR,Year,2019,False,,,,,,,,,,,,,2207,,,,,,2207,,,EN,2025-01-08T23:00:00.000Z
Argentina,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,ARG,Year,2019,False,,,,,,,,,,,,,29.0,,,25.0,,34.0,29 [25-34],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,ARG,Year,2019,False,,,,,,,,,,,,,11446,,,,,,11 446,,,EN,2025-01-08T23:00:00.000Z
Sierra Leone,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,SLE,Year,2019,False,,,,,,,,,,,,,295.0,,,190.0,,422.0,295 [190-422],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,SLE,Year,2019,False,,,,,,,,,,,,,17794,,,,,,17 794,,,EN,2025-01-08T23:00:00.000Z
Tuvalu,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,TUV,Year,2019,False,,,,,,,,,,,,,296.0,,,253.0,,342.0,296 [253-342],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,TUV,Year,2019,False,,,,,,,,,,,,,30,,,,,,30,,,EN,2025-01-08T23:00:00.000Z
Grenada,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,GRD,Year,2019,False,,,,,,,,,,,,,3.1,,,2.6,,3.6,3.1 [2.6-3.6],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,GRD,Year,2019,False,,,,,,,,,,,,,3,,,,,,3,,,EN,2025-01-08T23:00:00.000Z
Jamaica,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,JAM,Year,2019,False,,,,,,,,,,,,,3.2,,,2.4,,4.0,3.2 [2.4-4],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,JAM,Year,2019,False,,,,,,,,,,,,,75,,,,,,75,,,EN,2025-01-08T23:00:00.000Z
Norway,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,NOR,Year,2019,False,,,,,,,,,,,,,3.3,,,2.8,,3.8,3.3 [2.8-3.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,NOR,Year,2019,False,,,,,,,,,,,,,153,,,,,,153,,,EN,2025-01-08T23:00:00.000Z
Saint Lucia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,LCA,Year,2019,False,,,,,,,,,,,,,3.9,,,3.3,,4.5,3.9 [3.3-4.5],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,LCA,Year,2019,False,,,,,,,,,,,,,6,,,,,,6,,,EN,2025-01-08T23:00:00.000Z
Liberia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,LBR,Year,2019,False,,,,,,,,,,,,,308.0,,,199.0,,440.0,308 [199-440],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,LBR,Year,2019,False,,,,,,,,,,,,,8288,,,,,,8288,,,EN,2025-01-08T23:00:00.000Z
Honduras,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,HND,Year,2019,False,,,,,,,,,,,,,31.0,,,24.0,,39.0,31 [24-39],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,HND,Year,2019,False,,,,,,,,,,,,,2424,,,,,,2424,,,EN,2025-01-08T23:00:00.000Z
Indonesia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,IDN,Year,2019,False,,,,,,,,,,,,,312.0,,,285.0,,341.0,312 [285-341],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,IDN,Year,2019,False,,,,,,,,,,,,,559847,,,,,,559 847,,,EN,2025-01-08T23:00:00.000Z
Democratic Republic of the Congo,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,COD,Year,2019,False,,,,,,,,,,,,,320.0,,,207.0,,457.0,320 [207-457],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,COD,Year,2019,False,,,,,,,,,,,,,178527,,,,,,178 527,,,EN,2025-01-08T23:00:00.000Z
Myanmar,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,MMR,Year,2019,False,,,,,,,,,,,,,322.0,,,212.0,,454.0,322 [212-454],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,MMR,Year,2019,False,,,,,,,,,,,,,134501,,,,,,134 501,,,EN,2025-01-08T23:00:00.000Z
Zambia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,ZMB,Year,2019,False,,,,,,,,,,,,,333.0,,,216.0,,474.0,333 [216-474],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,ZMB,Year,2019,False,,,,,,,,,,,,,36150,,,,,,36 150,,,EN,2025-01-08T23:00:00.000Z
Comoros,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,COM,Year,2019,False,,,,,,,,,,,,,35.0,,,23.0,,50.0,35 [23-50],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,COM,Year,2019,False,,,,,,,,,,,,,191,,,,,,191,,,EN,2025-01-08T23:00:00.000Z
Colombia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,COL,Year,2019,False,,,,,,,,,,,,,35.0,,,27.0,,45.0,35 [27-45],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,COL,Year,2019,False,,,,,,,,,,,,,14292,,,,,,14 292,,,EN,2025-01-08T23:00:00.000Z
Tunisia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,TUN,Year,2019,False,,,,,,,,,,,,,35.0,,,27.0,,45.0,35 [27-45],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,TUN,Year,2019,False,,,,,,,,,,,,,3297,,,,,,3297,,,EN,2025-01-08T23:00:00.000Z
Qatar,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EMR,Eastern Mediterranean,Country,QAT,Year,2019,False,,,,,,,,,,,,,35.0,,,30.0,,41.0,35 [30-41],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EMR,Eastern Mediterranean,Country,QAT,Year,2019,False,,,,,,,,,,,,,859,,,,,,859,,,EN,2025-01-08T23:00:00.000Z
Angola,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,AGO,Year,2019,False,,,,,,,,,,,,,351.0,,,227.0,,501.0,351 [227-501],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,AGO,Year,2019,False,,,,,,,,,,,,,74105,,,,,,74 105,,,EN,2025-01-08T23:00:00.000Z
Maldives,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,SEAR,South-East Asia,Country,MDV,Year,2019,False,,,,,,,,,,,,,36.0,,,28.0,,46.0,36 [28-46],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,SEAR,South-East Asia,Country,MDV,Year,2019,False,,,,,,,,,,,,,154,,,,,,154,,,EN,2025-01-08T23:00:00.000Z
Uruguay,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,URY,Year,2019,False,,,,,,,,,,,,,36.0,,,31.0,,41.0,36 [31-41],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,URY,Year,2019,False,,,,,,,,,,,,,1057,,,,,,1057,,,EN,2025-01-08T23:00:00.000Z
Mozambique,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,MOZ,Year,2019,False,,,,,,,,,,,,,361.0,,,223.0,,532.0,361 [223-532],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,MOZ,Year,2019,False,,,,,,,,,,,,,96024,,,,,,96 024,,,EN,2025-01-08T23:00:00.000Z
Guinea-Bissau,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,GNB,Year,2019,False,,,,,,,,,,,,,361.0,,,234.0,,516.0,361 [234-516],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,GNB,Year,2019,False,,,,,,,,,,,,,2407,,,,,,2407,,,EN,2025-01-08T23:00:00.000Z
Eswatini,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,SWZ,Year,2019,False,,,,,,,,,,,,,363.0,,,228.0,,527.0,363 [228-527],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,SWZ,Year,2019,False,,,,,,,,,,,,,2876,,,,,,2876,,,EN,2025-01-08T23:00:00.000Z
Panama,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,PAN,Year,2019,False,,,,,,,,,,,,,37.0,,,29.0,,47.0,37 [29-47],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,PAN,Year,2019,False,,,,,,,,,,,,,1265,,,,,,1265,,,EN,2025-01-08T23:00:00.000Z
Togo,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,TGO,Year,2019,False,,,,,,,,,,,,,37.0,,,30.0,,45.0,37 [30-45],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,TGO,Year,2019,False,,,,,,,,,,,,,2576,,,,,,2576,,,EN,2025-01-08T23:00:00.000Z
Congo,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AFR,Africa,Country,COG,Year,2019,False,,,,,,,,,,,,,373.0,,,237.0,,541.0,373 [237-541],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AFR,Africa,Country,COG,Year,2019,False,,,,,,,,,,,,,11802,,,,,,11 802,,,EN,2025-01-08T23:00:00.000Z
Palau,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,PLW,Year,2019,False,,,,,,,,,,,,,39.0,,,33.0,,45.0,39 [33-45],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,PLW,Year,2019,False,,,,,,,,,,,,,6,,,,,,6,,,EN,2025-01-08T23:00:00.000Z
Iceland,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,ISL,Year,2019,False,,,,,,,,,,,,,4.1,,,3.5,,4.8,4.1 [3.5-4.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,ISL,Year,2019,False,,,,,,,,,,,,,13,,,,,,13,,,EN,2025-01-08T23:00:00.000Z
Saint Vincent and the Grenadines,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,VCT,Year,2019,False,,,,,,,,,,,,,4.2,,,3.6,,4.8,4.2 [3.6-4.8],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,VCT,Year,2019,False,,,,,,,,,,,,,4,,,,,,4,,,EN,2025-01-08T23:00:00.000Z
Slovakia,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,SVK,Year,2019,False,,,,,,,,,,,,,4.5,,,3.9,,5.2,4.5 [3.9-5.2],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,SVK,Year,2019,False,,,,,,,,,,,,,214,,,,,,214,,,EN,2025-01-08T23:00:00.000Z
Finland,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,FIN,Year,2019,False,,,,,,,,,,,,,4.7,,,4.0,,5.4,4.7 [4-5.4],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,FIN,Year,2019,False,,,,,,,,,,,,,224,,,,,,224,,,EN,2025-01-08T23:00:00.000Z
Greece,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,GRC,Year,2019,False,,,,,,,,,,,,,4.7,,,4.0,,5.4,4.7 [4-5.4],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,GRC,Year,2019,False,,,,,,,,,,,,,434,,,,,,434,,,EN,2025-01-08T23:00:00.000Z
Netherlands (Kingdom of the),MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,NLD,Year,2019,False,,,,,,,,,,,,,4.9,,,4.2,,5.7,4.9 [4.2-5.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,NLD,Year,2019,False,,,,,,,,,,,,,746,,,,,,746,,,EN,2025-01-08T23:00:00.000Z
Saint Kitts and Nevis,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,KNA,Year,2019,False,,,,,,,,,,,,,4.9,,,4.2,,5.7,4.9 [4.2-5.7],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,KNA,Year,2019,False,,,,,,,,,,,,,2,,,,,,2,,,EN,2025-01-08T23:00:00.000Z
Vanuatu,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,VUT,Year,2019,False,,,,,,,,,,,,,41.0,,,31.0,,53.0,41 [31-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,VUT,Year,2019,False,,,,,,,,,,,,,93,,,,,,93,,,EN,2025-01-08T23:00:00.000Z
Lithuania,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,EUR,Europe,Country,LTU,Year,2019,False,,,,,,,,,,,,,41.0,,,35.0,,48.0,41 [35-48],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,EUR,Europe,Country,LTU,Year,2019,False,,,,,,,,,,,,,1006,,,,,,1006,,,EN,2025-01-08T23:00:00.000Z
Kiribati,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,WPR,Western Pacific,Country,KIR,Year,2019,False,,,,,,,,,,,,,414.0,,,317.0,,523.0,414 [317-523],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,WPR,Western Pacific,Country,KIR,Year,2019,False,,,,,,,,,,,,,410,,,,,,410,,,EN,2025-01-08T23:00:00.000Z
Dominican Republic,MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),text,AMR,Americas,Country,DOM,Year,2019,False,,,,,,,,,,,,,42.0,,,32.0,,53.0,42 [32-53],,,EN,2024-10-27T23:00:00.000Z,TB_c_newinc,Tuberculosis - new and relapse cases,numeric,AMR,Americas,Country,DOM,Year,2019,False,,,,,,,,,,,,,3588,,,,,,3588,,,EN,2025-01-08T23:00:00.000Z
